State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed
MA,,3,101,60,20062,TRIMOX 250,,,,,,,,165,6,23.03,0,0,
MA,,3,101,60,20063,TRIMOX 250,,,,,,,,238,7,27.58,0,0,
MA,,3,101,60,20064,TRIMOX 250,,,,,,,,240,8,29.68,0,0,
MA,,3,109,60,20061,TRIMOX 500,,,,,,,,714,37,146.93,0,0,
MA,,3,109,60,20062,TRIMOX 500,,,,,,,,938,40,169.59,0,0,
MA,,3,109,60,20063,TRIMOX 500,,,,,,,,431,19,80.47,0,0,
MA,,3,109,60,20064,TRIMOX 500,,,,,,,,366,14,64.84,0,0,
MA,,3,122,50,20061,PRINCIPEN ,,,,,,,,28,1,6.36,0,0,
MA,,3,122,60,20061,PRINCIPEN ,,,,,,,,235,11,60.2,0,0,
MA,,3,122,60,20062,PRINCIPEN ,,,,,,,,43,3,14.16,0,0,
MA,,3,134,50,20061,PRINCIPEN ,,,,,,,,96,3,21.32,0,0,
MA,,3,134,50,20063,PRINCIPEN ,,,,,,,,50,1,12.46,0,0,
MA,,3,134,50,20064,PRINCIPEN ,,,,,,,,30,1,8.28,0,0,
MA,,3,293,5,20061,KENALOG-40,,,,,,,,21,4,82.26,0,0,
MA,,3,293,5,20062,KENALOG-40,,,,,,,,37,15,197.98,0,0,
MA,,3,293,5,20063,KENALOG-40,,,,,,,,19,5,98.44,0,0,
MA,,3,293,5,20064,KENALOG-40,,,,,,,,2,1,11.52,0,0,
MA,,3,293,28,20061,KENALOG-40,,,,,,,,10,1,47.6,0,0,
MA,,3,293,28,20062,KENALOG-40,,,,,,,,80,8,383.8,0,0,
MA,,3,293,28,20063,KENALOG-40,,,,,,,,30,3,144.8,0,0,
MA,,3,293,28,20064,KENALOG-40,,,,,,,,20,2,97.2,0,0,
MA,,3,494,20,20061,KENALOG-10,,,,,,,,5,1,10.8,0,0,
MA,,3,501,62,20061,KENALOG AE,,,,,,,,504,5,232.35,0,0,
MA,,3,501,62,20062,KENALOG AE,,,,,,,,819,4,381.37,0,0,
MA,,3,501,62,20063,KENALOG AE,,,,,,,,315,1,146.68,0,0,
MA,,3,501,62,20064,KENALOG AE,,,,,,,,1008,4,475.37,0,0,
MA,,3,524,11,20064,SPRYCEL 70,,,,,,,,120,2,4238.85,0,0,
MA,,3,537,50,20064,NIACIN 500,,,,,,,,30,1,2.43,0,0,
MA,,3,569,2,20061,PROLIXIN D,,,,,,,,1,1,5.2,0,0,
MA,,3,593,20,20061,MYCOSTATIN,,,,,,,,15,1,22.19,0,0,
MA,,3,593,20,20063,MYCOSTATIN,,,,,,,,15,1,22.6,0,0,
MA,,3,681,54,20061,VEETIDS 12,,,,,,,,800,4,27.08,0,0,
MA,,3,681,54,20062,VEETIDS 12,,,,,,,,400,2,11.18,0,0,
MA,,3,681,54,20063,VEETIDS 12,,,,,,,,400,2,13.54,0,0,
MA,,3,681,54,20064,VEETIDS 12,,,,,,,,200,1,6.09,0,0,
MA,,3,682,54,20061,VEETIDS 25,,,,,,,,1000,5,26.91,0,0,
MA,,3,682,54,20062,VEETIDS 25,,,,,,,,800,3,22.11,0,0,
MA,,3,682,54,20063,VEETIDS 25,,,,,,,,200,1,6.41,0,0,
MA,,3,815,50,20061,SUMYCIN 12,,,,,,,,30,1,5.92,0,0,
MA,,3,815,50,20062,SUMYCIN 12,,,,,,,,30,1,5.92,0,0,
MA,,3,874,60,20062,CEPHALEXIN,,,,,,,,15,1,6.21,0,0,
MA,,3,972,61,20061,PRINCIPEN ,,,,,,,,200,1,14.48,0,0,
MA,,3,1482,20,20061,HALOG 0.1%,,,,,,,,60,2,17.62,0,0,
MA,,3,1482,30,20061,HALOG 0.1%,,,,,,,,60,1,40.34,0,0,
MA,,3,1482,40,20062,HALOG 0.1%,,,,,,,,240,1,41.48,0,0,
MA,,3,1611,12,20061,BARACLUDE ,,,,,,,,1380,43,28667.63,0,0,
MA,,3,1611,12,20062,BARACLUDE ,,,,,,,,1785,59,38465.56,0,0,
MA,,3,1611,12,20063,BARACLUDE ,,,,,,,,2355,80,50105.19,0,0,
MA,,3,1611,12,20064,BARACLUDE ,,,,,,,,2820,94,60763.91,0,0,
MA,,3,1611,13,20062,BARACLUDE ,,,,,,,,120,4,2585.92,0,0,
MA,,3,1611,13,20064,BARACLUDE ,,,,,,,,30,1,646.48,0,0,
MA,,3,1612,12,20061,BARACLUDE ,,,,,,,,750,25,15572.89,0,0,
MA,,3,1612,12,20062,BARACLUDE ,,,,,,,,930,32,20049.87,0,0,
MA,,3,1612,12,20063,BARACLUDE ,,,,,,,,1080,36,23279.28,0,0,
MA,,3,1612,12,20064,BARACLUDE ,,,,,,,,1710,57,36854.37,0,0,
MA,,3,1614,12,20061,BARACLUDE ,,,,,,,,210,1,438.13,0,0,
MA,,3,1737,30,20061,TRIMOX 125,,,,,,,,970,6,34.36,0,0,
MA,,3,1737,30,20062,TRIMOX 125,,,,,,,,470,4,17.6,0,0,
MA,,3,1737,30,20063,TRIMOX 125,,,,,,,,400,4,18.7,0,0,
MA,,3,1737,40,20061,TRIMOX 125,,,,,,,,2030,12,70.24,0,0,
MA,,3,1737,40,20062,TRIMOX 125,,,,,,,,1330,9,49.35,0,0,
MA,,3,1737,40,20063,TRIMOX 125,,,,,,,,500,5,23.4,0,0,
MA,,3,1737,40,20064,TRIMOX 125,,,,,,,,830,6,32.23,0,0,
MA,,3,1737,45,20061,TRIMOX 125,,,,,,,,3550,21,116.18,0,0,
MA,,3,1737,45,20062,TRIMOX 125,,,,,,,,1850,12,59.6,0,0,
MA,,3,1737,45,20063,TRIMOX 125,,,,,,,,750,4,23.26,0,0,
MA,,3,1737,45,20064,TRIMOX 125,,,,,,,,1350,8,44.26,0,0,
MA,,3,1738,30,20061,TRIMOX 250,,,,,,,,560,7,30.92,0,0,
MA,,3,1738,30,20062,TRIMOX 250,,,,,,,,1180,8,46.01,0,0,
MA,,3,1738,30,20063,TRIMOX 250,,,,,,,,445,3,17.29,0,0,
MA,,3,1738,30,20064,TRIMOX 250,,,,,,,,600,3,19.54,0,0,
MA,,3,1738,40,20061,TRIMOX 250,,,,,,,,5000,29,178.29,0,0,
MA,,3,1738,40,20062,TRIMOX 250,,,,,,,,1950,13,77.02,0,0,
MA,,3,1738,40,20063,TRIMOX 250,,,,,,,,1700,8,56.15,0,0,
MA,,3,1738,40,20064,TRIMOX 250,,,,,,,,1600,8,54.2,0,0,
MA,,3,1738,45,20061,TRIMOX 250,,,,,,,,11160,56,362.49,0,0,
MA,,3,1738,45,20062,TRIMOX 250,,,,,,,,5600,30,192.12,0,0,
MA,,3,1738,45,20063,TRIMOX 250,,,,,,,,3600,19,121.96,0,0,
MA,,3,1738,45,20064,TRIMOX 250,,,,,,,,3050,14,96.7,0,0,
MA,,3,1965,1,20061,ZERIT 20 M,,,,,,,,1050,20,4992.98,0,0,
MA,,3,1965,1,20062,ZERIT 20 M,,,,,,,,1320,25,6608.6,0,0,
MA,,3,1965,1,20063,ZERIT 20 M,,,,,,,,1094,21,4825.37,0,0,
MA,,3,1965,1,20064,ZERIT 20 M,,,,,,,,750,14,3332.8,0,0,
MA,,3,1966,1,20061,ZERIT 30 M,,,,,,,,7864,130,39734.06,0,0,
MA,,3,1966,1,20062,ZERIT 30 M,,,,,,,,8069,135,41400.1,0,0,
MA,,3,1966,1,20063,ZERIT 30 M,,,,,,,,6452,109,33767.19,0,0,
MA,,3,1966,1,20064,ZERIT 30 M,,,,,,,,7112,121,37160.92,0,0,
MA,,3,1967,1,20061,ZERIT 40 M,,,,,,,,24594,410,131139.66,0,0,
MA,,3,1967,1,20062,ZERIT 40 M,,,,,,,,25650,420,139837.98,0,0,
MA,,3,1967,1,20063,ZERIT 40 M,,,,,,,,23124,386,125504.78,0,0,
MA,,3,1967,1,20064,ZERIT 40 M,,,,,,,,22176,372,123457.89,0,0,
MA,,3,1968,1,20061,ZERIT 1 MG,,,,,,,,23500,14,6058.48,0,0,
MA,,3,1968,1,20062,ZERIT 1 MG,,,,,,,,21800,14,6501.02,0,0,
MA,,3,1968,1,20063,ZERIT 1 MG,,,,,,,,26000,15,8180.48,0,0,
MA,,3,1968,1,20064,ZERIT 1 MG,,,,,,,,23400,13,7356.42,0,0,
MA,,3,2725,10,20061,TOBRAMYCIN,,,,,,,,18,1,26.16,0,0,
MA,,3,2725,10,20064,TOBRAMYCIN,,,,,,,,6,1,9.64,0,0,
MA,,3,3622,12,20064,REYATAZ 30,,,,,,,,990,33,25725.58,0,0,
MA,,3,3623,12,20061,REYATAZ 10,,,,,,,,824,15,10300.55,0,0,
MA,,3,3623,12,20062,REYATAZ 10,,,,,,,,960,15,12480.64,0,0,
MA,,3,3623,12,20063,REYATAZ 10,,,,,,,,870,13,11325.58,0,0,
MA,,3,3623,12,20064,REYATAZ 10,,,,,,,,870,14,11331.58,0,0,
MA,,3,3624,12,20061,REYATAZ 15,,,,,,,,65453,1075,813270.99,0,0,
MA,,3,3624,12,20062,REYATAZ 15,,,,,,,,70840,1179,914020.23,0,0,
MA,,3,3624,12,20063,REYATAZ 15,,,,,,,,69796,1160,900985.72,0,0,
MA,,3,3624,12,20064,REYATAZ 15,,,,,,,,73248,1223,944393.11,0,0,
MA,,3,3631,12,20061,REYATAZ 20,,,,,,,,14402,235,178454,0,0,
MA,,3,3631,12,20062,REYATAZ 20,,,,,,,,15314,250,195212.93,0,0,
MA,,3,3631,12,20063,REYATAZ 20,,,,,,,,14304,236,180257.54,0,0,
MA,,3,3631,12,20064,REYATAZ 20,,,,,,,,14414,240,177323.18,0,0,
MA,,3,5154,5,20061,PRAVACHOL ,,,,,,,,1470,47,3118.03,0,0,
MA,,3,5154,5,20062,PRAVACHOL ,,,,,,,,610,21,1302,0,0,
MA,,3,5178,5,20061,PRAVACHOL ,,,,,,,,2715,86,6757.57,0,0,
MA,,3,5178,5,20062,PRAVACHOL ,,,,,,,,1004,34,2420.51,0,0,
MA,,3,5178,5,20063,PRAVACHOL ,,,,,,,,60,2,186.94,0,0,
MA,,3,5178,5,20064,PRAVACHOL ,,,,,,,,75,3,237.67,0,0,
MA,,3,5194,10,20061,PRAVACHOL ,,,,,,,,4470,137,16262.93,0,0,
MA,,3,5194,10,20062,PRAVACHOL ,,,,,,,,1525,52,6225.58,0,0,
MA,,3,5194,10,20063,PRAVACHOL ,,,,,,,,30,1,21,0,0,
MA,,3,5194,10,20064,PRAVACHOL ,,,,,,,,60,2,268.48,0,0,
MA,,3,5195,10,20061,PRAVACHOL ,,,,,,,,1110,32,4443.22,0,0,
MA,,3,5195,10,20062,PRAVACHOL ,,,,,,,,990,33,3834.95,0,0,
MA,,3,5195,10,20063,PRAVACHOL ,,,,,,,,738,26,2365.66,0,0,
MA,,3,5195,10,20064,PRAVACHOL ,,,,,,,,663,23,2254.79,0,0,
MA,,3,6335,17,20061,DROXIA 200,,,,,,,,60,1,50.68,0,0,
MA,,3,6336,17,20061,DROXIA 300,,,,,,,,298,6,254.81,0,0,
MA,,3,6336,17,20062,DROXIA 300,,,,,,,,120,2,101.36,0,0,
MA,,3,6336,17,20063,DROXIA 300,,,,,,,,120,2,101.36,0,0,
MA,,3,6336,17,20064,DROXIA 300,,,,,,,,180,3,152.04,0,0,
MA,,3,6337,17,20061,DROXIA 400,,,,,,,,60,1,50.68,0,0,
MA,,3,6337,17,20062,DROXIA 400,,,,,,,,60,1,50.68,0,0,
MA,,4,38,22,20061,VALCYTE 45,,,,,,,,3693,73,106400.49,0,0,
MA,,4,38,22,20062,VALCYTE 45,,,,,,,,3410.117,73,99453.48,0,0,
MA,,4,38,22,20063,VALCYTE 45,,,,,,,,4916,116,149789.32,0,0,
MA,,4,38,22,20064,VALCYTE 45,,,,,,,,6949,150,217726.38,0,0,
MA,,4,58,1,20061,KLONOPIN 1,,,,,,,,7618,65,9460.82,0,0,
MA,,4,58,1,20062,KLONOPIN 1,,,,,,,,7672,65,9569.24,0,0,
MA,,4,58,1,20063,KLONOPIN 1,,,,,,,,6973,61,8622.95,0,0,
MA,,4,58,1,20064,KLONOPIN 1,,,,,,,,7025,59,8496.39,0,0,
MA,,4,68,1,20061,KLONOPIN 0,,,,,,,,5665,58,6221.06,0,0,
MA,,4,68,1,20062,KLONOPIN 0,,,,,,,,7222,72,7899.32,0,0,
MA,,4,68,1,20063,KLONOPIN 0,,,,,,,,6527,63,6773.85,0,0,
MA,,4,68,1,20064,KLONOPIN 0,,,,,,,,6788,69,6651.79,0,0,
MA,,4,86,94,20061,COPEGUS 20,,,,,,,,4385,30,29173.36,0,0,
MA,,4,86,94,20062,COPEGUS 20,,,,,,,,882,6,3921.11,0,0,
MA,,4,86,94,20064,COPEGUS 20,,,,,,,,308,3,1898.3,1898.3,0,
MA,,4,98,1,20061,KLONOPIN 2,,,,,,,,2790,28,4714.59,0,0,
MA,,4,98,1,20062,KLONOPIN 2,,,,,,,,3240,33,5489.75,0,0,
MA,,4,98,1,20063,KLONOPIN 2,,,,,,,,3720,37,6430.6,0,0,
MA,,4,98,1,20064,KLONOPIN 2,,,,,,,,3565,43,6186.3,0,0,
MA,,4,121,1,20061,BUMEX 1 MG,,,,,,,,30,1,10.31,0,0,
MA,,4,156,49,20061,ACCUTANE 4,,,,,,,,60,1,618.71,0,0,
MA,,4,156,49,20064,ACCUTANE 4,,,,,,,,20,2,246.94,0,0,
MA,,4,169,49,20064,ACCUTANE 2,,,,,,,,270,3,7.71,0,0,
MA,,4,180,22,20061,CARDENE SR,,,,,,,,1740,26,1779.04,0,0,
MA,,4,180,22,20062,CARDENE SR,,,,,,,,810,12,821.15,0,0,
MA,,4,180,22,20063,CARDENE SR,,,,,,,,810,10,843.79,0,0,
MA,,4,180,22,20064,CARDENE SR,,,,,,,,840,10,893.79,0,0,
MA,,4,180,91,20061,CARDENE SR,,,,,,,,960,14,964.04,0,0,
MA,,4,180,91,20062,CARDENE SR,,,,,,,,690,8,704.34,0,0,
MA,,4,180,91,20063,CARDENE SR,,,,,,,,420,5,439.46,0,0,
MA,,4,180,91,20064,CARDENE SR,,,,,,,,480,4,517.72,0,0,
MA,,4,181,22,20061,CARDENE SR,,,,,,,,60,1,95.67,0,0,
MA,,4,181,22,20062,CARDENE SR,,,,,,,,60,1,95.67,0,0,
MA,,4,182,22,20061,CARDENE SR,,,,,,,,390,7,750.31,0,0,
MA,,4,182,22,20063,CARDENE SR,,,,,,,,60,1,120.24,0,0,
MA,,4,182,22,20064,CARDENE SR,,,,,,,,120,2,240.48,0,0,
MA,,4,185,23,20064,BONIVA 2.5,,,,,,,,60,2,141.58,0,0,
MA,,4,186,82,20061,BONIVA 150,,,,,,,,313,281,20385.35,0,0,
MA,,4,186,82,20062,BONIVA 150,,,,,,,,348,332,23902.41,0,0,
MA,,4,186,82,20063,BONIVA 150,,,,,,,,433.36,426,29674.8,0,0,
MA,,4,186,82,20064,BONIVA 150,,,,,,,,559,556,38383.71,0,0,
MA,,4,188,9,20063,BONIVA 3 M,,,,,,,,1,1,423.92,0,0,
MA,,4,188,9,20064,BONIVA 3 M,,,,,,,,2,2,442.14,0,0,
MA,,4,221,1,20061,HIVID 0.75,,,,,,,,540,6,1293.12,0,0,
MA,,4,221,1,20062,HIVID 0.75,,,,,,,,270,3,645.06,0,0,
MA,,4,221,1,20063,HIVID 0.75,,,,,,,,180,2,430.04,0,0,
MA,,4,221,1,20064,HIVID 0.75,,,,,,,,270,3,645.06,0,0,
MA,,4,241,26,20061,KYTRIL 1 M,,,,,,,,139,23,6005.55,0,0,
MA,,4,241,26,20062,KYTRIL 1 M,,,,,,,,353,29,15423.41,0,0,
MA,,4,241,26,20063,KYTRIL 1 M,,,,,,,,217,19,10487.31,0,0,
MA,,4,241,26,20064,KYTRIL 1 M,,,,,,,,487,34,20705.76,0,0,
MA,,4,241,33,20061,KYTRIL 1 M,,,,,,,,64,10,2713.24,0,0,
MA,,4,241,33,20062,KYTRIL 1 M,,,,,,,,53,7,2417.12,0,0,
MA,,4,241,33,20063,KYTRIL 1 M,,,,,,,,72,11,3437.15,0,0,
MA,,4,241,33,20064,KYTRIL 1 M,,,,,,,,317,16,15899.49,0,0,
MA,,4,244,51,20061,INVIRASE 5,,,,,,,,3734,31,19447.77,0,0,
MA,,4,244,51,20062,INVIRASE 5,,,,,,,,5722,49,30137.02,0,0,
MA,,4,244,51,20063,INVIRASE 5,,,,,,,,4830,41,27835.93,0,0,
MA,,4,244,51,20064,INVIRASE 5,,,,,,,,6090,52,34971.07,0,0,
MA,,4,245,15,20061,INVIRASE 2,,,,,,,,7890,33,16593.08,0,0,
MA,,4,245,15,20062,INVIRASE 2,,,,,,,,6870,28,15195.56,0,0,
MA,,4,245,15,20063,INVIRASE 2,,,,,,,,5810,26,13698.35,0,0,
MA,,4,245,15,20064,INVIRASE 2,,,,,,,,9350,44,22111.8,0,0,
MA,,4,246,48,20061,FORTOVASE ,,,,,,,,7650,32,9422.37,0,0,
MA,,4,246,48,20062,FORTOVASE ,,,,,,,,5579,24,5802.67,0,0,
MA,,4,246,48,20063,FORTOVASE ,,,,,,,,1424,7,1406.31,0,0,
MA,,4,250,1,20061,VESANOID 1,,,,,,,,240,2,4590.42,0,0,
MA,,4,250,1,20063,VESANOID 1,,,,,,,,300,1,5730.54,0,0,
MA,,4,250,1,20064,VESANOID 1,,,,,,,,1272,11,24297.04,0,0,
MA,,4,259,1,20061,CELLCEPT 2,,,,,,,,73832,484,129836.57,0,0,
MA,,4,259,1,20062,CELLCEPT 2,,,,,,,,87513,575,133340.22,0,0,
MA,,4,259,1,20063,CELLCEPT 2,,,,,,,,88327,594,135771.7,135771.7,0,
MA,,4,259,1,20064,CELLCEPT 2,,,,,,,,87987,600,153056.59,153056.59,0,
MA,,4,259,5,20061,CELLCEPT 2,,,,,,,,360,1,978.47,0,0,
MA,,4,259,43,20061,CELLCEPT 2,,,,,,,,3690,27,7263.4,0,0,
MA,,4,259,43,20062,CELLCEPT 2,,,,,,,,3600,22,8127.99,0,0,
MA,,4,259,43,20063,CELLCEPT 2,,,,,,,,4440,22,10750.97,0,0,
MA,,4,259,43,20064,CELLCEPT 2,,,,,,,,7137,37,17368.6,17368.6,0,
MA,,4,260,1,20061,CELLCEPT 5,,,,,,,,77891,728,298286.26,0,0,
MA,,4,260,1,20062,CELLCEPT 5,,,,,,,,81199,792,285184.12,0,0,
MA,,4,260,1,20063,CELLCEPT 5,,,,,,,,91670,894,316284.4,316284.4,0,
MA,,4,260,1,20064,CELLCEPT 5,,,,,,,,98852,950,388121.44,388121.44,0,
MA,,4,260,43,20061,CELLCEPT 5,,,,,,,,9090,84,29751.45,0,0,
MA,,4,260,43,20062,CELLCEPT 5,,,,,,,,7920,74,19889.02,0,0,
MA,,4,260,43,20063,CELLCEPT 5,,,,,,,,6330,61,13482.35,0,0,
MA,,4,260,43,20064,CELLCEPT 5,,,,,,,,5910,62,14987.25,14987.25,0,
MA,,4,261,29,20061,CELLCEPT 2,,,,,,,,4550,25,8092.5,0,0,
MA,,4,261,29,20062,CELLCEPT 2,,,,,,,,4200,23,6216.06,0,0,
MA,,4,261,29,20063,CELLCEPT 2,,,,,,,,4900,27,7811.15,0,0,
MA,,4,261,29,20064,CELLCEPT 2,,,,,,,,7000,39,10244.99,0,0,
MA,,4,282,22,20061,KLONOPIN W,,,,,,,,276,7,436.42,0,0,
MA,,4,282,22,20062,KLONOPIN W,,,,,,,,132,3,208.83,0,0,
MA,,4,283,22,20061,KLONOPIN W,,,,,,,,480,4,1023.84,0,0,
MA,,4,283,22,20062,KLONOPIN W,,,,,,,,360,3,767.88,0,0,
MA,,4,288,57,20062,SORIATANE ,,,,,,,,60,1,804.29,0,0,
MA,,4,289,57,20061,SORIATANE ,,,,,,,,60,2,988.88,0,0,
MA,,4,289,57,20062,SORIATANE ,,,,,,,,60,2,1061.5,0,0,
MA,,4,289,57,20063,SORIATANE ,,,,,,,,30,1,530.75,0,0,
MA,,4,350,9,20061,PEGASYS 18,,,,,,,,135,36,50611.4,0,0,
MA,,4,350,9,20062,PEGASYS 18,,,,,,,,109,28,42830.47,0,0,
MA,,4,350,9,20063,PEGASYS 18,,,,,,,,59,20,23236.38,0,0,
MA,,4,350,9,20064,PEGASYS 18,,,,,,,,96,25,37802.76,0,0,
MA,,4,350,39,20061,PEGASYS 18,,,,,,,,12,1,4042.42,0,0,
MA,,4,352,39,20061,PEGASYS 18,,,,,,,,480,479,706637.87,0,0,
MA,,4,352,39,20062,PEGASYS 18,,,,,,,,496,496,772510.97,0,0,
MA,,4,352,39,20063,PEGASYS 18,,,,,,,,387,387,607058.9,0,0,
MA,,4,352,39,20064,PEGASYS 18,,,,,,,,497,497,780640.79,0,0,
MA,,4,380,39,20061,FUZEON CON,,,,,,,,3300,55,107023.92,0,0,
MA,,4,380,39,20062,FUZEON CON,,,,,,,,3420,57,110746.01,0,0,
MA,,4,380,39,20063,FUZEON CON,,,,,,,,3660,61,119725.86,0,0,
MA,,4,380,39,20064,FUZEON CON,,,,,,,,4020,67,136691.33,0,0,
MA,,4,501,9,20061,ZENAPAX 5 ,,,,,,,,220,11,18993.7,0,0,
MA,,4,501,9,20062,ZENAPAX 5 ,,,,,,,,285,12,24605.52,0,0,
MA,,4,501,9,20063,ZENAPAX 5 ,,,,,,,,100,5,3097.26,0,0,
MA,,4,501,9,20064,ZENAPAX 5 ,,,,,,,,300,9,7929.92,0,0,
MA,,4,800,85,20061,TAMIFLU 75,,,,,,,,3290,337,20419.4,0,0,
MA,,4,800,85,20062,TAMIFLU 75,,,,,,,,2072,231,12702.57,0,0,
MA,,4,800,85,20063,TAMIFLU 75,,,,,,,,20,2,80.21,0,0,
MA,,4,800,85,20064,TAMIFLU 75,,,,,,,,399,41,2693.22,0,0,
MA,,4,810,95,20061,TAMIFLU OR,,,,,,,,4100,93,5081.97,0,0,
MA,,4,810,95,20062,TAMIFLU OR,,,,,,,,3600,72,4443.75,0,0,
MA,,4,810,95,20064,TAMIFLU OR,,,,,,,,575,12,842.69,0,0,
MA,,4,1003,28,20061,GANTRISIN ,,,,,,,,6829,38,716.7,0,0,
MA,,4,1003,28,20062,GANTRISIN ,,,,,,,,3015,19,324.26,0,0,
MA,,4,1003,28,20063,GANTRISIN ,,,,,,,,2650,15,275.63,0,0,
MA,,4,1003,28,20064,GANTRISIN ,,,,,,,,3635,20,381.78,0,0,
MA,,4,1100,20,20061,XELODA 150,,,,,,,,1214,18,4335.38,0,0,
MA,,4,1100,20,20062,XELODA 150,,,,,,,,1566,25,5497.8,0,0,
MA,,4,1100,20,20063,XELODA 150,,,,,,,,1192,16,4158.36,0,0,
MA,,4,1100,20,20064,XELODA 150,,,,,,,,1174,17,4282.24,0,0,
MA,,4,1100,51,20061,XELODA 150,,,,,,,,150,5,404.72,0,0,
MA,,4,1100,51,20062,XELODA 150,,,,,,,,84,3,186.63,0,0,
MA,,4,1100,51,20063,XELODA 150,,,,,,,,56,2,185.18,0,0,
MA,,4,1101,16,20061,XELODA 500,,,,,,,,2340,33,25080.88,0,0,
MA,,4,1101,16,20062,XELODA 500,,,,,,,,1926,26,20751.52,0,0,
MA,,4,1101,16,20063,XELODA 500,,,,,,,,1690,19,16744.47,0,0,
MA,,4,1101,16,20064,XELODA 500,,,,,,,,392,5,4326.31,0,0,
MA,,4,1101,50,20061,XELODA 500,,,,,,,,9043,110,89573.16,0,0,
MA,,4,1101,50,20062,XELODA 500,,,,,,,,8453,113,85014.23,0,0,
MA,,4,1101,50,20063,XELODA 500,,,,,,,,11757,145,119626.73,0,0,
MA,,4,1101,50,20064,XELODA 500,,,,,,,,15114,182,155028.65,0,0,
MA,,4,1962,1,20061,ROCEPHIN 2,,,,,,,,3,3,27.24,0,0,
MA,,4,1962,2,20061,ROCEPHIN 2,,,,,,,,1,1,8.08,0,0,
MA,,4,1963,2,20063,ROCEPHIN 5,,,,,,,,1,1,14,0,0,
MA,,4,1963,2,20064,ROCEPHIN 5,,,,,,,,1,1,10.44,0,0,
MA,,4,1964,1,20061,ROCEPHIN 1,,,,,,,,114,17,2654.19,0,0,
MA,,4,1964,1,20062,ROCEPHIN 1,,,,,,,,34,8,856.08,0,0,
MA,,4,1964,1,20063,ROCEPHIN 1,,,,,,,,101,9,1520.11,0,0,
MA,,4,1964,1,20064,ROCEPHIN 1,,,,,,,,18,2,270.92,0,0,
MA,,4,1964,4,20061,ROCEPHIN 1,,,,,,,,3,2,94.81,0,0,
MA,,4,1964,4,20062,ROCEPHIN 1,,,,,,,,1,1,16.74,0,0,
MA,,4,1964,4,20064,ROCEPHIN 1,,,,,,,,1,1,17.74,0,0,
MA,,4,1965,1,20063,ROCEPHIN 2,,,,,,,,8,2,688.51,0,0,
MA,,4,2002,78,20061,ROCEPHIN 1,,,,,,,,1700,10,1174.5,0,0,
MA,,4,2002,78,20063,ROCEPHIN 1,,,,,,,,350,3,245.25,0,0,
MA,,4,2002,78,20064,ROCEPHIN 1,,,,,,,,150,1,104.25,0,0,
MA,,4,5920,1,20061,TASMAR 100,,,,,,,,90,1,21,0,0,
MA,,4,5921,1,20061,TASMAR 200,,,,,,,,390,7,147,0,0,
MA,,4,5921,1,20063,TASMAR 200,,,,,,,,60,2,182.28,0,0,
MA,,4,5921,1,20064,TASMAR 200,,,,,,,,90,1,1.11,0,0,
MA,,4,6940,3,20061,CYTOVENE 5,,,,,,,,13,3,471.62,0,0,
MA,,4,6940,3,20062,CYTOVENE 5,,,,,,,,13,5,646.64,0,0,
MA,,4,6940,3,20064,CYTOVENE 5,,,,,,,,20,4,717.66,0,0,
MA,,4,9115,0,20061,ROCALTROL ,,,,,,,,90,5,917.11,0,0,
MA,,4,9115,0,20062,ROCALTROL ,,,,,,,,45,3,458.81,0,0,
MA,,4,9115,0,20063,ROCALTROL ,,,,,,,,15,1,153.35,0,0,
MA,,4,9115,0,20064,ROCALTROL ,,,,,,,,45,2,457.06,0,0,
MA,,5,753,23,20061,DIAMOX SEQ,,,,,,,,60,1,122.88,0,0,
MA,,5,4177,19,20064,CENTRUM SI,,,,,,,,90,3,10.33,0,0,
MA,,5,4177,23,20064,CENTRUM SI,,,,,,,,547,19,64.97,0,0,
MA,,5,4343,61,20064,CENTRUM LI,,,,,,,,4988,21,109.25,0,0,
MA,,5,5509,19,20064,CALTRATE-6,,,,,,,,2624,45,135.04,0,0,
MA,,6,19,54,20061,PRINIVIL 5,,,,,,,,60,1,53.88,0,0,
MA,,6,31,21,20061,FOSAMAX 70,,,,,,,,421,102,6802.6,0,0,
MA,,6,31,21,20062,FOSAMAX 70,,,,,,,,255,63,4248.47,0,0,
MA,,6,31,21,20063,FOSAMAX 70,,,,,,,,124,32,2186.04,0,0,
MA,,6,31,21,20064,FOSAMAX 70,,,,,,,,134,34,2368.45,0,0,
MA,,6,31,44,20061,FOSAMAX 70,,,,,,,,24836,5442,415078.31,415078.31,0,
MA,,6,31,44,20062,FOSAMAX 70,,,,,,,,19002,4486,323639.21,0,0,
MA,,6,31,44,20063,FOSAMAX 70,,,,,,,,18070,4434,309362.36,0,0,
MA,,6,31,44,20064,FOSAMAX 70,,,,,,,,20767,5176,357933.87,357933.87,0,
MA,,6,32,20,20061,STROMECTOL,,,,,,,,409,49,1887.74,0,0,
MA,,6,32,20,20062,STROMECTOL,,,,,,,,419,42,1986.21,0,0,
MA,,6,32,20,20063,STROMECTOL,,,,,,,,225,43,1058.27,0,0,
MA,,6,32,20,20064,STROMECTOL,,,,,,,,384,50,1784.16,0,0,
