State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
MA,,55370,555,7,20002,ACYCLOVIR ,,,,,,,,,1443,29,841.46,0,0,,,
MA,,55370,555,7,20003,ACYCLOVIR ,,,,,,,,,1810,41,1237.68,0,0,,,
MA,,55370,555,7,20004,ACYCLOVIR ,,,,,,,,,2068,45,1350.8,0,0,,,
MA,,55370,555,9,20001,ACYCLOVIR ,,,,,,,,,517,18,815.67,0,0,,,
MA,,55370,555,9,20002,ACYCLOVIR ,,,,,,,,,182,13,319.8,0,0,,,
MA,,55370,555,9,20003,ACYCLOVIR ,,,,,,,,,236,14,243.51,0,0,,,
MA,,55370,555,9,20004,ACYCLOVIR ,,,,,,,,,262,18,253.07,0,0,,,
MA,,55370,556,7,20001,ACYCLOVIR ,,,,,,,,,641,18,1541.26,0,0,,,
MA,,55370,556,7,20002,ACYCLOVIR ,,,,,,,,,624,17,1386.7,0,0,,,
MA,,55370,556,7,20003,ACYCLOVIR ,,,,,,,,,651,17,1028.42,0,0,,,
MA,,55370,556,7,20004,ACYCLOVIR ,,,,,,,,,670,13,979.19,0,0,,,
MA,,55370,556,8,20001,ACYCLOVIR ,,,,,,,,,180,2,557.78,0,0,,,
MA,,55370,556,8,20002,ACYCLOVIR ,,,,,,,,,275,5,857.02,0,0,,,
MA,,55370,556,8,20003,ACYCLOVIR ,,,,,,,,,90,1,278.89,0,0,,,
MA,,55370,557,7,20001,ACYCLOVIR ,,,,,,,,,1730,27,451.04,0,0,,,
MA,,55370,557,7,20002,ACYCLOVIR ,,,,,,,,,1770,26,435.95,0,0,,,
MA,,55370,557,7,20003,ACYCLOVIR ,,,,,,,,,1669,29,459.3,0,0,,,
MA,,55370,557,7,20004,ACYCLOVIR ,,,,,,,,,1480,28,328.01,0,0,,,
MA,,55370,315,48,20001,ALBUTEROL ,,,,,,,,,1830,16,68.27,0,0,,,
MA,,55370,315,48,20002,ALBUTEROL ,,,,,,,,,2175,12,64.36,0,0,,,
MA,,55370,315,48,20003,ALBUTEROL ,,,,,,,,,420,4,16.65,0,0,,,
MA,,55370,315,48,20004,ALBUTEROL ,,,,,,,,,2850,26,115.29,0,0,,,
MA,,55370,884,7,20001,AMOXICILLI,,,,,,,,,654,38,136.09,0,0,,,
MA,,55370,884,7,20002,AMOXICILLI,,,,,,,,,1333,55,206.78,0,0,,,
MA,,55370,884,7,20003,AMOXICILLI,,,,,,,,,1555,87,310.46,0,0,,,
MA,,55370,884,7,20004,AMOXICILLI,,,,,,,,,2046,88,326.04,0,0,,,
MA,,55370,884,8,20001,AMOXICILLI,,,,,,,,,12712,443,1673.89,0,0,,,
MA,,55370,884,8,20002,AMOXICILLI,,,,,,,,,10633,389,1436.63,0,0,,,
MA,,55370,884,8,20003,AMOXICILLI,,,,,,,,,6771,256,929.7,0,0,,,
MA,,55370,884,8,20004,AMOXICILLI,,,,,,,,,9301,305,1150.63,0,0,,,
MA,,55370,885,7,20001,AMOXICILLI,,,,,,,,,642,24,113.9,0,0,,,
MA,,55370,885,7,20002,AMOXICILLI,,,,,,,,,592,24,109.92,0,0,,,
MA,,55370,885,7,20003,AMOXICILLI,,,,,,,,,394,14,66.22,0,0,,,
MA,,55370,885,7,20004,AMOXICILLI,,,,,,,,,385,15,65.13,0,0,,,
MA,,55370,885,8,20001,AMOXICILLI,,,,,,,,,36212,1447,6561.35,0,0,,,
MA,,55370,885,8,20002,AMOXICILLI,,,,,,,,,27542,1124,5048.59,0,0,,,
MA,,55370,885,8,20003,AMOXICILLI,,,,,,,,,21130,877,3924.06,0,0,,,
MA,,55370,885,8,20004,AMOXICILLI,,,,,,,,,32578,1282,5848.48,0,0,,,
MA,,55370,886,13,20003,AMOXICILLI,,,,,,,,,200,1,5.14,0,0,,,
MA,,55370,886,13,20004,AMOXICILLI,,,,,,,,,450,5,19.81,0,0,,,
MA,,55370,886,14,20001,AMOXICILLI,,,,,,,,,7430,46,201.35,0,0,,,
MA,,55370,886,14,20002,AMOXICILLI,,,,,,,,,4580,30,129.7,0,0,,,
MA,,55370,886,14,20003,AMOXICILLI,,,,,,,,,3300,20,88.11,0,0,,,
MA,,55370,886,14,20004,AMOXICILLI,,,,,,,,,7210,45,197.52,0,0,,,
MA,,55370,886,80,20004,AMOXICILLI,,,,,,,,,310,2,9.87,0,0,,,
MA,,55370,887,13,20001,AMOXICILLI,,,,,,,,,2250,13,75,0,0,,,
MA,,55370,887,13,20002,AMOXICILLI,,,,,,,,,1880,14,72.08,0,0,,,
MA,,55370,887,13,20003,AMOXICILLI,,,,,,,,,1420,11,49.98,0,0,,,
MA,,55370,887,13,20004,AMOXICILLI,,,,,,,,,4780,35,176.82,0,0,,,
MA,,55370,887,14,20001,AMOXICILLI,,,,,,,,,17580,100,515.15,0,0,,,
MA,,55370,887,14,20002,AMOXICILLI,,,,,,,,,14210,79,405.52,0,0,,,
MA,,55370,887,14,20003,AMOXICILLI,,,,,,,,,9360,52,254.87,0,0,,,
MA,,55370,887,14,20004,AMOXICILLI,,,,,,,,,17580,101,507.43,0,0,,,
MA,,55370,887,80,20003,AMOXICILLI,,,,,,,,,160,2,8.9,0,0,,,
MA,,55370,887,80,20004,AMOXICILLI,,,,,,,,,1590,17,74.88,0,0,,,
MA,,55370,892,7,20001,AMOXICILLI,,,,,,,,,360,10,62.52,0,0,,,
MA,,55370,892,7,20002,AMOXICILLI,,,,,,,,,389,12,70.63,0,0,,,
MA,,55370,892,7,20003,AMOXICILLI,,,,,,,,,120,4,22.84,0,0,,,
MA,,55370,892,7,20004,AMOXICILLI,,,,,,,,,177,7,36.97,0,0,,,
MA,,55370,892,8,20001,AMOXICILLI,,,,,,,,,927,27,158.53,0,0,,,
MA,,55370,892,8,20002,AMOXICILLI,,,,,,,,,510,14,88.07,0,0,,,
MA,,55370,892,8,20003,AMOXICILLI,,,,,,,,,205,6,36.51,0,0,,,
MA,,55370,892,8,20004,AMOXICILLI,,,,,,,,,160,5,29.45,0,0,,,
MA,,55370,880,7,20001,AMPICILLIN,,,,,,,,,240,12,42.37,0,0,,,
MA,,55370,880,7,20002,AMPICILLIN,,,,,,,,,196,13,46.21,0,0,,,
MA,,55370,880,7,20003,AMPICILLIN,,,,,,,,,179,7,27.1,0,0,,,
MA,,55370,880,7,20004,AMPICILLIN,,,,,,,,,1181,37,140.04,0,0,,,
MA,,55370,880,8,20001,AMPICILLIN,,,,,,,,,28,1,4.03,0,0,,,
MA,,55370,880,8,20002,AMPICILLIN,,,,,,,,,36,1,3.83,0,0,,,
MA,,55370,880,8,20003,AMPICILLIN,,,,,,,,,28,1,3.53,0,0,,,
MA,,55370,881,7,20003,AMPICILLIN,,,,,,,,,81,3,13.52,0,0,,,
MA,,55370,881,7,20004,AMPICILLIN,,,,,,,,,3933,120,595.39,0,0,,,
MA,,55370,881,8,20001,AMPICILLIN,,,,,,,,,20,1,3.99,0,0,,,
MA,,55370,881,8,20002,AMPICILLIN,,,,,,,,,35,2,8.1,0,0,,,
MA,,55370,881,8,20003,AMPICILLIN,,,,,,,,,30,1,4.73,0,0,,,
MA,,55370,881,8,20004,AMPICILLIN,,,,,,,,,120,5,21.43,0,0,,,
MA,,55370,883,40,20001,AMPICILLIN,,,,,,,,,400,2,10.16,0,0,,,
MA,,55370,883,40,20002,AMPICILLIN,,,,,,,,,1800,8,45.72,0,0,,,
MA,,55370,883,40,20003,AMPICILLIN,,,,,,,,,1100,5,25.15,0,0,,,
MA,,55370,883,40,20004,AMPICILLIN,,,,,,,,,800,4,21.82,0,0,,,
MA,,55370,142,9,20001,CAPTOPRIL ,,,,,,,,,540,8,96.06,0,0,,,
MA,,55370,142,9,20002,CAPTOPRIL ,,,,,,,,,450,6,62.15,0,0,,,
MA,,55370,142,9,20003,CAPTOPRIL ,,,,,,,,,420,5,33.9,0,0,,,
MA,,55370,142,9,20004,CAPTOPRIL ,,,,,,,,,990,9,72.49,0,0,,,
MA,,55370,144,7,20001,CAPTOPRIL ,,,,,,,,,450,5,59.55,0,0,,,
MA,,55370,144,7,20002,CAPTOPRIL ,,,,,,,,,330,4,43.14,0,0,,,
MA,,55370,144,7,20003,CAPTOPRIL ,,,,,,,,,270,3,35.73,0,0,,,
MA,,55370,144,7,20004,CAPTOPRIL ,,,,,,,,,270,3,35.73,0,0,,,
MA,,55370,164,9,20003,CAPTOPRIL ,,,,,,,,,225,3,15.92,0,0,,,
MA,,55370,164,9,20004,CAPTOPRIL ,,,,,,,,,180,2,11.74,0,0,,,
MA,,55370,135,7,20001,CIMETIDINE,,,,,,,,,90,1,16.47,0,0,,,
MA,,55370,135,7,20002,CIMETIDINE,,,,,,,,,180,2,32.94,0,0,,,
MA,,55370,135,8,20001,CIMETIDINE,,,,,,,,,270,6,59.88,0,0,,,
MA,,55370,135,8,20002,CIMETIDINE,,,,,,,,,180,3,36.93,0,0,,,
MA,,55370,135,8,20003,CIMETIDINE,,,,,,,,,390,6,78.02,0,0,,,
MA,,55370,135,8,20004,CIMETIDINE,,,,,,,,,540,7,104.31,0,0,,,
MA,,55370,136,7,20001,CIMETIDINE,,,,,,,,,700,10,267.23,0,0,,,
MA,,55370,136,7,20002,CIMETIDINE,,,,,,,,,60,1,9.47,0,0,,,
MA,,55370,136,7,20003,CIMETIDINE,,,,,,,,,60,1,13.12,0,0,,,
MA,,55370,136,8,20001,CIMETIDINE,,,,,,,,,980,19,220.96,0,0,,,
MA,,55370,136,8,20002,CIMETIDINE,,,,,,,,,230,5,53.21,0,0,,,
MA,,55370,136,8,20003,CIMETIDINE,,,,,,,,,510,10,115.27,0,0,,,
MA,,55370,136,8,20004,CIMETIDINE,,,,,,,,,764,16,173.44,0,0,,,
MA,,55370,854,7,20001,DICYCLOMIN,,,,,,,,,4670,58,1010.14,0,0,,,
MA,,55370,854,7,20002,DICYCLOMIN,,,,,,,,,3324,39,703.54,0,0,,,
MA,,55370,854,7,20003,DICYCLOMIN,,,,,,,,,3902,49,950.79,0,0,,,
MA,,55370,854,7,20004,DICYCLOMIN,,,,,,,,,2995,42,703.44,0,0,,,
MA,,55370,854,9,20001,DICYCLOMIN,,,,,,,,,1406,19,281.04,0,0,,,
MA,,55370,854,9,20002,DICYCLOMIN,,,,,,,,,1210,16,240.98,0,0,,,
MA,,55370,854,9,20003,DICYCLOMIN,,,,,,,,,1540,15,320.49,0,0,,,
MA,,55370,854,9,20004,DICYCLOMIN,,,,,,,,,890,10,168.03,0,0,,,
MA,,55370,879,7,20001,DICYCLOMIN,,,,,,,,,3456,44,255.9,0,0,,,
MA,,55370,879,7,20002,DICYCLOMIN,,,,,,,,,4456,52,366.73,0,0,,,
MA,,55370,879,7,20003,DICYCLOMIN,,,,,,,,,4085,50,292.68,0,0,,,
MA,,55370,879,7,20004,DICYCLOMIN,,,,,,,,,3513,46,312.25,0,0,,,
MA,,55370,879,9,20001,DICYCLOMIN,,,,,,,,,360,3,22.08,0,0,,,
MA,,55370,879,9,20002,DICYCLOMIN,,,,,,,,,180,2,12.79,0,0,,,
MA,,55370,879,9,20003,DICYCLOMIN,,,,,,,,,240,5,24.71,0,0,,,
MA,,55370,879,9,20004,DICYCLOMIN,,,,,,,,,120,4,15.34,0,0,,,
MA,,55370,146,7,20001,GLYBURIDE ,,,,,,,,,555,18,208.11,0,0,,,
MA,,55370,146,7,20002,GLYBURIDE ,,,,,,,,,960,21,335.8,0,0,,,
MA,,55370,146,7,20003,GLYBURIDE ,,,,,,,,,884,19,341.03,0,0,,,
MA,,55370,146,7,20004,GLYBURIDE ,,,,,,,,,990,24,358.83,0,0,,,
MA,,55370,147,7,20001,GLYBURIDE ,,,,,,,,,6494,116,2980.65,0,0,,,
MA,,55370,147,7,20002,GLYBURIDE ,,,,,,,,,6046,114,2902.55,0,0,,,
MA,,55370,147,7,20003,GLYBURIDE ,,,,,,,,,7378,124,3398.89,0,0,,,
MA,,55370,147,7,20004,GLYBURIDE ,,,,,,,,,6268,113,2957.38,0,0,,,
MA,,55370,147,9,20002,GLYBURIDE ,,,,,,,,,270,5,146.67,0,0,,,
MA,,55370,147,9,20004,GLYBURIDE ,,,,,,,,,120,2,32.26,0,0,,,
MA,,55370,506,7,20001,GLYBURIDE ,,,,,,,,,16378,249,12371.37,0,0,,,
MA,,55370,506,7,20002,GLYBURIDE ,,,,,,,,,14247,227,10794.78,0,0,,,
MA,,55370,506,7,20003,GLYBURIDE ,,,,,,,,,13119,204,9896.75,0,0,,,
MA,,55370,506,7,20004,GLYBURIDE ,,,,,,,,,14133,237,10712.94,0,0,,,
MA,,55370,506,8,20001,GLYBURIDE ,,,,,,,,,1630,40,1305.94,0,0,,,
MA,,55370,506,8,20002,GLYBURIDE ,,,,,,,,,2018,47,1523.56,0,0,,,
MA,,55370,506,8,20003,GLYBURIDE ,,,,,,,,,1199,37,960.8,0,0,,,
MA,,55370,506,8,20004,GLYBURIDE ,,,,,,,,,806,33,727.27,0,0,,,
MA,,55370,506,9,20002,GLYBURIDE ,,,,,,,,,360,3,258.63,0,0,,,
MA,,55370,506,9,20003,GLYBURIDE ,,,,,,,,,360,3,258.63,0,0,,,
MA,,55370,506,9,20004,GLYBURIDE ,,,,,,,,,360,3,258.63,0,0,,,
MA,,55370,139,7,20001,NAPROXEN T,,,,,,,,,804,17,109.01,0,0,,,
MA,,55370,139,7,20002,NAPROXEN T,,,,,,,,,1489,39,223.32,0,0,,,
MA,,55370,139,7,20003,NAPROXEN T,,,,,,,,,1703,36,220.77,0,0,,,
MA,,55370,139,7,20004,NAPROXEN T,,,,,,,,,1809,47,267.33,0,0,,,
MA,,55370,139,9,20001,NAPROXEN T,,,,,,,,,300,5,34.2,0,0,,,
MA,,55370,139,9,20002,NAPROXEN T,,,,,,,,,290,5,33.97,0,0,,,
MA,,55370,139,9,20003,NAPROXEN T,,,,,,,,,30,1,5.17,0,0,,,
MA,,55370,139,9,20004,NAPROXEN T,,,,,,,,,14,1,3.51,0,0,,,
MA,,55370,140,7,20001,NAPROXEN T,,,,,,,,,947,25,156.95,0,0,,,
MA,,55370,140,7,20002,NAPROXEN T,,,,,,,,,1314,22,186.67,0,0,,,
MA,,55370,140,7,20003,NAPROXEN T,,,,,,,,,953,22,151.08,0,0,,,
MA,,55370,140,7,20004,NAPROXEN T,,,,,,,,,965,21,151.27,0,0,,,
MA,,55370,140,9,20001,NAPROXEN T,,,,,,,,,4724,102,732.84,0,0,,,
MA,,55370,140,9,20002,NAPROXEN T,,,,,,,,,5951,116,886.89,0,0,,,
MA,,55370,140,9,20003,NAPROXEN T,,,,,,,,,4292,90,655.07,0,0,,,
MA,,55370,140,9,20004,NAPROXEN T,,,,,,,,,2379,45,347.4,0,0,,,
MA,,55370,141,7,20001,NAPROXEN T,,,,,,,,,4225,84,996.69,0,0,,,
MA,,55370,141,7,20002,NAPROXEN T,,,,,,,,,4043,81,938.64,0,0,,,
MA,,55370,141,7,20003,NAPROXEN T,,,,,,,,,2751,51,616.7,0,0,,,
MA,,55370,141,7,20004,NAPROXEN T,,,,,,,,,3331,68,776.28,0,0,,,
MA,,55370,141,8,20001,NAPROXEN T,,,,,,,,,17887,362,3126.36,0,0,,,
MA,,55370,141,8,20002,NAPROXEN T,,,,,,,,,21010,450,3746.51,0,0,,,
MA,,55370,141,8,20003,NAPROXEN T,,,,,,,,,21759,427,3782.04,0,0,,,
MA,,55370,141,8,20004,NAPROXEN T,,,,,,,,,23841,497,4227.32,0,0,,,
MA,,55370,888,7,20001,PRIMIDONE ,,,,,,,,,5513,50,1678.29,0,0,,,
MA,,55370,888,7,20002,PRIMIDONE ,,,,,,,,,4906,60,1544.56,0,0,,,
MA,,55370,888,7,20003,PRIMIDONE ,,,,,,,,,4815,63,1418.69,0,0,,,
MA,,55370,888,7,20004,PRIMIDONE ,,,,,,,,,5210,64,1581.28,0,0,,,
MA,,55390,211,3,20001,ACETYLCYST,,,,,,,,,690,17,860.77,0,0,,,
MA,,55390,211,3,20002,ACETYLCYST,,,,,,,,,390,7,469.72,0,0,,,
MA,,55390,211,3,20003,ACETYLCYST,,,,,,,,,300,8,338.45,0,0,,,
MA,,55390,211,3,20004,ACETYLCYST,,,,,,,,,900,20,940.41,0,0,,,
MA,,55390,213,3,20001,ACETYLCYST,,,,,,,,,180,2,261.7,0,0,,,
MA,,55390,213,3,20002,ACETYLCYST,,,,,,,,,360,3,505.38,0,0,,,
MA,,55390,213,3,20003,ACETYLCYST,,,,,,,,,60,2,91.4,0,0,,,
MA,,55390,612,10,20002,ACYCLOVIR ,,,,,,,,,49,2,311.02,0,0,,,
MA,,55390,612,10,20003,ACYCLOVIR ,,,,,,,,,3,1,60.25,0,0,,,
MA,,55390,612,10,20004,ACYCLOVIR ,,,,,,,,,18,2,351.5,0,0,,,
MA,,55390,613,20,20003,ACYCLOVIR ,,,,,,,,,3,2,109.17,0,0,,,
MA,,55390,226,2,20001,AMIKACIN S,,,,,,,,,144,3,368.41,0,0,,,
MA,,55390,226,2,20002,AMIKACIN S,,,,,,,,,115,4,307.63,0,0,,,
MA,,55390,226,2,20004,AMIKACIN S,,,,,,,,,14,1,53.05,0,0,,,
MA,,55390,500,5,20002,BUMETANIDE,,,,,,,,,224,4,96.24,0,0,,,
MA,,55390,500,5,20004,BUMETANIDE,,,,,,,,,976,7,384.44,0,0,,,
MA,,55390,500,10,20001,BUMETANIDE,,,,,,,,,60,1,35.5,0,0,,,
MA,,55390,233,1,20001,DOXORUBICI,,,,,,,,,12,3,720.3,0,0,,,
MA,,55390,233,1,20002,DOXORUBICI,,,,,,,,,6,2,361.9,0,0,,,
MA,,55390,237,1,20002,DOXORUBICI,,,,,,,,,50,2,123.8,0,0,,,
MA,,55390,237,1,20003,DOXORUBICI,,,,,,,,,375,5,891.67,0,0,,,
MA,,55390,237,1,20004,DOXORUBICI,,,,,,,,,75,1,177.93,0,0,,,
MA,,55390,291,1,20001,ETOPOSIDE ,,,,,,,,,130,7,446.5,0,0,,,
MA,,55390,291,1,20002,ETOPOSIDE ,,,,,,,,,130,11,456.5,0,0,,,
MA,,55390,291,1,20004,ETOPOSIDE ,,,,,,,,,50,2,170,0,0,,,
MA,,55390,465,5,20001,FLUPHENAZI,,,,,,,,,1335,246,6432.68,0,0,,,
MA,,55390,465,5,20002,FLUPHENAZI,,,,,,,,,1448,290,7048.56,0,0,,,
MA,,55390,465,5,20003,FLUPHENAZI,,,,,,,,,1475,292,7136.49,0,0,,,
MA,,55390,465,5,20004,FLUPHENAZI,,,,,,,,,1528,300,6970.6,0,0,,,
MA,,55390,410,10,20001,FOLIC ACID,,,,,,,,,320,4,35.09,0,0,,,
MA,,55390,410,10,20002,FOLIC ACID,,,,,,,,,310,3,25.34,0,0,,,
MA,,55390,410,10,20003,FOLIC ACID,,,,,,,,,150,1,5.67,0,0,,,
MA,,55390,410,10,20004,FOLIC ACID,,,,,,,,,310,3,24.84,0,0,,,
MA,,55390,412,1,20001,HALOPERIDO,,,,,,,,,15,5,276.5,0,0,,,
MA,,55390,412,1,20002,HALOPERIDO,,,,,,,,,57,12,918.29,0,0,,,
MA,,55390,412,1,20003,HALOPERIDO,,,,,,,,,46,14,633.08,0,0,,,
MA,,55390,412,1,20004,HALOPERIDO,,,,,,,,,45,14,695.54,0,0,,,
MA,,55390,412,5,20001,HALOPERIDO,,,,,,,,,396,79,7170.1,0,0,,,
MA,,55390,412,5,20002,HALOPERIDO,,,,,,,,,530,106,9054.63,0,0,,,
MA,,55390,412,5,20003,HALOPERIDO,,,,,,,,,510,102,7615.31,0,0,,,
MA,,55390,412,5,20004,HALOPERIDO,,,,,,,,,505,99,7660.63,0,0,,,
MA,,55390,413,1,20001,HALOPERIDO,,,,,,,,,1,1,38.2,0,0,,,
MA,,55390,413,1,20002,HALOPERIDO,,,,,,,,,16,7,481.25,0,0,,,
MA,,55390,413,1,20003,HALOPERIDO,,,,,,,,,20,7,712.8,0,0,,,
MA,,55390,413,1,20004,HALOPERIDO,,,,,,,,,3,3,93.65,0,0,,,
MA,,55390,413,5,20001,HALOPERIDO,,,,,,,,,470,91,16501.95,0,0,,,
MA,,55390,413,5,20002,HALOPERIDO,,,,,,,,,490,92,16138.83,0,0,,,
MA,,55390,413,5,20003,HALOPERIDO,,,,,,,,,455,88,12756.48,0,0,,,
MA,,55390,413,5,20004,HALOPERIDO,,,,,,,,,430,81,12457.3,0,0,,,
MA,,55390,51,10,20001,LEUCOVORIN,,,,,,,,,19,7,82.2,0,0,,,
MA,,55390,51,10,20002,LEUCOVORIN,,,,,,,,,56,28,255.7,0,0,,,
MA,,55390,51,10,20003,LEUCOVORIN,,,,,,,,,48,25,210.05,0,0,,,
MA,,55390,51,10,20004,LEUCOVORIN,,,,,,,,,71,23,281.99,0,0,,,
MA,,55390,52,10,20001,LEUCOVORIN,,,,,,,,,12,2,58.3,0,0,,,
MA,,55390,52,10,20002,LEUCOVORIN,,,,,,,,,28,4,133.2,0,0,,,
MA,,55390,52,10,20003,LEUCOVORIN,,,,,,,,,224,5,995.5,0,0,,,
MA,,55390,52,10,20004,LEUCOVORIN,,,,,,,,,4,1,20.1,0,0,,,
MA,,55390,880,10,20001,LEVOTHYROX,,,,,,,,,6144,15,1385.46,0,0,,,
MA,,55390,880,10,20002,LEVOTHYROX,,,,,,,,,146,9,887.11,0,0,,,
MA,,55390,880,10,20003,LEVOTHYROX,,,,,,,,,36,3,325.8,0,0,,,
MA,,55390,880,10,20004,LEVOTHYROX,,,,,,,,,26,3,237.8,0,0,,,
MA,,55390,881,10,20001,LEVOTHYROX,,,,,,,,,2,1,23.9,0,0,,,
MA,,55390,31,10,20001,METHOTREXA,,,,,,,,,138,27,367.38,0,0,,,
MA,,55390,31,10,20002,METHOTREXA,,,,,,,,,214,33,517.41,0,0,,,
MA,,55390,31,10,20003,METHOTREXA,,,,,,,,,162,33,423.44,0,0,,,
MA,,55390,31,10,20004,METHOTREXA,,,,,,,,,176,34,448.72,0,0,,,
MA,,55390,32,10,20001,METHOTREXA,,,,,,,,,4,1,8.5,0,0,,,
MA,,55390,32,10,20002,METHOTREXA,,,,,,,,,4,1,8.5,0,0,,,
MA,,55390,32,10,20003,METHOTREXA,,,,,,,,,4,1,7.47,0,0,,,
MA,,55390,32,10,20004,METHOTREXA,,,,,,,,,12,3,21.28,0,0,,,
MA,,55390,33,10,20001,METHOTREXA,,,,,,,,,16,2,21.5,0,0,,,
MA,,55390,251,1,20003,MITOMYCIN ,,,,,,,,,15,1,94.35,0,0,,,
MA,,55390,252,1,20001,MITOMYCIN ,,,,,,,,,1,1,374.3,0,0,,,
MA,,55390,139,1,20003,POLYMIXIN ,,,,,,,,,9733,15,391.08,0,0,,,
MA,,55390,139,1,20004,POLYMIXIN ,,,,,,,,,2740,10,425.84,0,0,,,
MA,,55513,126,1,20004,EPOGEN (EP,,,,,,,,,15,2,329.71,0,0,,,
MA,,55513,126,10,20001,EPOGEN (EP,,,,,,,,,120,16,2619.06,0,0,,,
MA,,55513,126,10,20002,EPOGEN (EP,,,,,,,,,148,17,3272.39,0,0,,,
MA,,55513,126,10,20003,EPOGEN (EP,,,,,,,,,104,17,2278.38,0,0,,,
MA,,55513,126,10,20004,EPOGEN (EP,,,,,,,,,132,16,2920.73,0,0,,,
MA,,55513,144,1,20001,EPOGEN (EP,,,,,,,,,3,1,327.91,0,0,,,
MA,,55513,144,1,20002,EPOGEN (EP,,,,,,,,,10,3,1091.72,0,0,,,
MA,,55513,144,1,20003,EPOGEN (EP,,,,,,,,,41,15,4479.32,0,0,,,
MA,,55513,144,1,20004,EPOGEN (EP,,,,,,,,,64,10,7003.37,0,0,,,
MA,,55513,144,10,20001,EPOGEN (EP,,,,,,,,,256,30,27208.33,0,0,,,
MA,,55513,144,10,20002,EPOGEN (EP,,,,,,,,,279,28,30540.48,0,0,,,
MA,,55513,144,10,20003,EPOGEN (EP,,,,,,,,,312,40,34115.52,0,0,,,
MA,,55513,144,10,20004,EPOGEN (EP,,,,,,,,,361,49,39343.57,0,0,,,
MA,,55513,148,1,20004,EPOGEN (EP,,,,,,,,,12,1,530.5,0,0,,,
MA,,55513,148,10,20001,EPOGEN (EP,,,,,,,,,447,48,19347.95,0,0,,,
MA,,55513,148,10,20002,EPOGEN (EP,,,,,,,,,390,38,17159.28,0,0,,,
MA,,55513,148,10,20003,EPOGEN (EP,,,,,,,,,617,81,27132.34,0,0,,,
MA,,55513,148,10,20004,EPOGEN (EP,,,,,,,,,553,53,24174.42,0,0,,,
MA,,55513,267,1,20001,EPOGEN (EP,,,,,,,,,4,1,129.1,0,0,,,
MA,,55513,267,1,20004,EPOGEN (EP,,,,,,,,,24,1,791.39,0,0,,,
MA,,55513,267,10,20001,EPOGEN (EP,,,,,,,,,170,16,5329.19,0,0,,,
MA,,55513,267,10,20002,EPOGEN (EP,,,,,,,,,192,20,5815.36,0,0,,,
MA,,55513,267,10,20003,EPOGEN (EP,,,,,,,,,170,15,5087.72,0,0,,,
MA,,55513,267,10,20004,EPOGEN (EP,,,,,,,,,286,33,9256.43,0,0,,,
MA,,55513,283,1,20001,EPOGEN (EP,,,,,,,,,8,2,808.4,0,0,,,
MA,,55513,283,1,20004,EPOGEN (EP,,,,,,,,,8,1,879.25,0,0,,,
MA,,55513,283,10,20001,EPOGEN (EP,,,,,,,,,86,12,9319.55,0,0,,,
MA,,55513,283,10,20002,EPOGEN (EP,,,,,,,,,58,8,5508.05,0,0,,,
MA,,55513,283,10,20003,EPOGEN (EP,,,,,,,,,100,8,10987.78,0,0,,,
MA,,55513,283,10,20004,EPOGEN (EP,,,,,,,,,128,9,14020.59,0,0,,,
MA,,55513,823,10,20001,EPOGEN (Ep,,,,,,,,,56,7,25410.02,0,0,,,
MA,,55513,823,10,20003,EPOGEN (Ep,,,,,,,,,42,8,18464.95,0,0,,,
MA,,55513,823,10,20004,EPOGEN (Ep,,,,,,,,,61,15,27858.18,0,0,,,
MA,,55513,554,6,20001,INFERGEN  ,,,,,,,,,355,36,15623.13,0,0,,,
MA,,55513,554,6,20002,INFERGEN  ,,,,,,,,,108,7,3354.33,0,0,,,
MA,,55513,554,6,20003,INFERGEN  ,,,,,,,,,108,6,3336.85,0,0,,,
MA,,55513,554,6,20004,INFERGEN  ,,,,,,,,,216,12,7157.2,0,0,,,
MA,,55513,562,1,20002,INFERGEN  ,,,,,,,,,24,12,1322.59,0,0,,,
MA,,55513,562,1,20003,INFERGEN  ,,,,,,,,,32,4,1763.76,0,0,,,
MA,,55513,562,1,20004,INFERGEN  ,,,,,,,,,24,3,1370.97,0,0,,,
MA,,55513,562,6,20001,INFERGEN  ,,,,,,,,,176,12,9733.32,0,0,,,
MA,,55513,562,6,20002,INFERGEN  ,,,,,,,,,174,13,9814.19,0,0,,,
MA,,55513,562,6,20003,INFERGEN  ,,,,,,,,,270,16,15846.27,0,0,,,
MA,,55513,562,6,20004,INFERGEN  ,,,,,,,,,116,15,7220.65,0,0,,,
MA,,55513,926,1,20001,INFERGEN (,,,,,,,,,12,1,378.4,0,0,,,
MA,,55513,926,6,20001,INFERGEN (,,,,,,,,,66,7,3050.58,0,0,,,
MA,,55513,926,6,20002,INFERGEN (,,,,,,,,,12,1,383.34,0,0,,,
MA,,55513,347,1,20001,NEUPOGEN (,,,,,,,,,81,8,11623.11,0,0,,,
MA,,55513,347,1,20002,NEUPOGEN (,,,,,,,,,49,5,6975.5,0,0,,,
MA,,55513,347,1,20003,NEUPOGEN (,,,,,,,,,34,3,4871.19,0,0,,,
